Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
CR-V,2015,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,34,27,2202,29645
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,25,2202,27295
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,25,2202,31245
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33,26,2202,32095
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,25,2202,25845
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33,26,2202,28445
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33,26,2202,29945
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,25,2202,25045
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33,26,2202,24545
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33,26,2202,25995
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,25,2202,33395
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,33,26,2202,23745
CR-V,2016,regular unleaded,185.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,31,25,2202,29745
Crosstour,2013,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,33540
Crosstour,2013,regular unleaded,278.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr Hatchback,28,19,2202,37090
Crosstour,2013,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,30890
Crosstour,2013,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,33015
Crosstour,2013,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,35640
Crosstour,2013,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,27230
Crosstour,2013,regular unleaded,278.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr Hatchback,28,19,2202,34990
Crosstour,2013,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,30915
Crosstour,2014,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,33690
Crosstour,2014,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,33165
Crosstour,2014,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,31065
Crosstour,2014,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,27380
Crosstour,2014,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,35790
Crosstour,2014,regular unleaded,278.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr Hatchback,28,19,2202,35140
Crosstour,2014,regular unleaded,278.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr Hatchback,28,19,2202,37240
Crosstour,2014,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,31040
Crosstour,2015,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,33315
Crosstour,2015,regular unleaded,278.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr Hatchback,28,19,2202,37390
Crosstour,2015,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,35940
Crosstour,2015,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,31190
Crosstour,2015,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,31215
Crosstour,2015,regular unleaded,278.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr Hatchback,28,19,2202,35290
Crosstour,2015,regular unleaded,192.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,31,22,2202,27530
Crosstour,2015,regular unleaded,278.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr Hatchback,30,20,2202,33840
Cruze,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1385,16170
Cruze,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,26,1385,23270
Cruze,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,42,28,1385,20095
Cruze,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,36,25,1385,17745
Cruze,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,26,1385,20095
Cruze,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,38,26,1385,24270
Cruze,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,35,22,1385,18870
Cruze,2015,regular unleaded,138.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,38,26,1385,19065
Cruze,2015,regular unleaded,138.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,26,1385,21370
Cruze,2015,diesel,148.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,46,27,1385,25660
Cruze,2016,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,30,1385,19120
Cruze,2016,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,41,29,1385,18120
Cruze,2016,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,41,29,1385,16620
Cruze,2016,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,30,1385,21120
Cruze,2016,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,41,29,1385,19820
Cruze,2016,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,42,30,1385,23120
Cruze,2017,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,38,29,1385,21920
Cruze,2017,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Compact,4dr Hatchback,37,28,1385,21240
Cruze,2017,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40,30,1385,21450
Cruze,2017,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,39,28,1385,16975
Cruze,2017,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,39,28,1385,18525
Cruze,2017,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,39,29,1385,23475
Cruze,2017,regular unleaded,153.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,39,28,1385,20150
Cruze,2017,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,40,30,1385,19525
Cruze,2017,regular unleaded,153.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr Hatchback,37,28,1385,23945
CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,27,18,1624,39015
CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,44190
CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,40915
CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,44050
CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,51650
CTS Wagon,2012,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,27,18,1624,42150
CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,49750
CTS Wagon,2012,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,46090
CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,44190
CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,42150
CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,41105
CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,49750
CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,46090
CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,39205
CTS Wagon,2013,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,51650
CTS Wagon,2013,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,44050
CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,49795
CTS Wagon,2014,regular unleaded,270.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,44095
CTS Wagon,2014,regular unleaded,270.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,42195
CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,46095
CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,rear wheel drive,4.0,Midsize,Wagon,26,18,1624,44195
CTS Wagon,2014,regular unleaded,318.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,Wagon,26,18,1624,51695
CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,26,18,1624,54970
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,51270
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,53270
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,62070
CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,26,18,1624,63770
CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,18,1624,61770
CTS,2015,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,1624,69340
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,47345
CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,26,18,1624,59370
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,45345
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,55670
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,57670
CTS,2015,premium unleaded (recommended),272.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,60070
CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,18,1624,52970
CTS,2015,flex-fuel (unleaded/E85),321.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,29,18,1624,57370
CTS,2015,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,1624,59340
CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,58285
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,21,1624,45560
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,21,1624,60685
CTS,2016,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,1624,59955
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,21,1624,51285
CTS,2016,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,1624,69955
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,21,1624,53285
CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,60285
CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,53285
CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,62685
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,21,1624,58285
CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,64685
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,21,1624,62685
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,21,1624,56285
CTS,2016,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,28,19,1624,55285
CTS,2016,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,21,1624,47560
CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,19,1624,61195
CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22,1624,51695
CTS,2017,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,1624,70795
CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,21,1624,47995
CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,19,1624,55695
CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,59195
CTS,2017,regular unleaded,335.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,20,1624,53695
CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,29,21,1624,53695
CTS,2017,premium unleaded (required),420.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,24,16,1624,60695
CTS,2017,premium unleaded (recommended),268.0,4.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,22,1624,45995
CX-5,2014,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32,26,586,22795
CX-5,2014,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,31,25,586,24045
CX-5,2014,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32,25,586,24815
CX-5,2014,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,26065
CX-5,2014,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,29070
CX-5,2014,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,4dr SUV,35,26,586,21395
CX-5,2014,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32,25,586,27820
CX-5,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32,25,586,27970
CX-5,2015,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,29220
CX-5,2015,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,26215
CX-5,2015,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,4dr SUV,35,26,586,21545
CX-5,2015,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32,25,586,24965
CX-5,2015,regular unleaded,155.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,32,26,586,22945
CX-5,2015,regular unleaded,155.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,31,25,586,24195
CX-5,2015,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,24395
CX-5,2016,regular unleaded,155.0,4.0,MANUAL,front wheel drive,4.0,Midsize,4dr SUV,35,26,586,21795
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,26465
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,24445
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,586,23195
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,24895
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,29870
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,586,28570
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,29470
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,586,25215
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,586,23595
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,33,26,586,28220
CX-5,2016,regular unleaded,184.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,30,24,586,26515
CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,586,25950
CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,586,27650
CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,25,18,586,31335
CX-7,2010,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,17,586,33035
CX-7,2010,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,20,586,21700
CX-7,2010,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,20,586,22490
CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,17,586,33340
CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,18,586,31640
CX-7,2011,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,20,586,21990
CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,17,586,27955
CX-7,2011,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,20,586,22795
CX-7,2011,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,28,20,586,26390
CX-7,2011,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,18,586,26255
CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,18,586,26455
CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,24,18,586,31840
CX-7,2012,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,586,26590
CX-7,2012,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,586,22995
CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,17,586,28155
CX-7,2012,premium unleaded (recommended),244.0,4.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,17,586,33540
CX-7,2012,regular unleaded,161.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,4dr SUV,27,20,586,22190
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,26170
Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,19,14,1851,27780
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,15,1851,22030
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,27625
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,25245
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,26280
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,24720
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,30155
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,30780
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,16,1851,23640
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,25395
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,28580
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,1851,26590
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,24010
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,30510
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Crew Cab Pickup,19,15,1851,26120
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26920
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26540
Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Crew Cab Pickup,18,14,1851,32135
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,four wheel drive,4.0,Compact,Extended Cab Pickup,19,15,1851,27935
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,16,1851,22505
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,24985
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,26935
Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,19,14,1851,30760
Dakota,2008,regular unleaded,302.0,8.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,19,14,1851,28520
Dakota,2008,regular unleaded,210.0,6.0,AUTOMATIC,four wheel drive,4.0,Compact,Extended Cab Pickup,18,14,1851,29095
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,20470
Dakota,2008,regular unleaded,210.0,6.0,MANUAL,rear wheel drive,4.0,Compact,Extended Cab Pickup,20,16,1851,20995
Dakota,2009,regular unleaded,210.0,6.0,AUTOMATIC,rear wheel drive,4.0,Compact,Crew Cab Pickup,20,15,1851,28630
